id,g_number_of_nodes,g_number_of_arcs,g_min_cost,g_max_cost,g_sum_cost,g_mean_cost,g_std_cost,g_min_cap,g_max_cap,g_sum_cap,g_mean_cap,g_std_cap,g_supply,g_number_of_supply_nodes,g_arcs_source_sink,mst_sum_cost,mst_mean_cost,mst_std_cost,mst_sum_cap,mst_mean_cap,mst_std_cap,NS,CS2,SSP,CAS,Minimum
GOTO_113,373,8988,0,9999,33503669,0.3727972819533844,0.3241401696130233,1,55950,22344921,0.044434026423077,0.1980493284793186,55950.0,1,3,5982,0.003216129032258,0.051802554822044,160296,0.4330685686497001,0.3106900318161639,10846.153846153846,27200.0,2328333.3333333335,250000.0,NS
GOTO_114,2918,35855,0,9999,131168996,0.3658683983026666,0.3260846554222582,1,34069,105238710,0.0861522060857087,0.2717449105648476,34069.0,1,3,9050,0.0006205005142269,0.018510925848056,1235359,0.4243519606920388,0.3119748194751776,70000.0,265500.0,10000000.0,929500.0,NS
GOTO_112,3207,164105,0,9999,569269070,0.3469278831237683,0.3315258038297954,1,335070,1104393451,0.0200847515342963,0.1381710098250011,335070.0,1,3,5620,0.0003505926388022,0.0176578906517416,1454959,0.4542780459811027,0.3030095815166618,640000.0,1211000.0,10000000.0,10000000.0,NS
GRIDGRAPH_123,4237,8384,1,9999,41815683,0.4988056415374362,0.2903452816694796,1,1000,4219774,0.5033127385496183,0.2886555031916832,1453.0,1,122,11322687,0.2896582914912245,0.186688810235159,2165790,0.5112818696883853,0.2918091194471794,15777.777777777777,27375.0,70250.0,31000.0,NS
GRIDGEN_121,961,175235,1,19990,888988120,0.2537828734037746,0.1530146079703766,1,64989,141988799,0.0124679019550265,0.0687611997432546,64989.0,189,2,56276,0.0029325079206269,0.032234635542905,547367,0.0087733917791215,0.0323170829320619,31000.0,164000.0,765500.0,391000.0,NS
GRIDGEN_122,766,125746,1,19988,634667982,0.2525126093103733,0.1506665458838297,1,50485,83792800,0.0131992776173891,0.0572054465468131,50485.0,325,2,50177,0.0032815113904944,0.0360962908757151,428381,0.0110919117242486,0.0362195417887173,15500.0,94000.0,477000.0,766000.0,NS
GOTO_115,688,27540,0,9998,103857980,0.3771922866781054,0.3294715424204684,1,243617,170330703,0.0253875862664996,0.1549584983157971,243617.0,1,2,5295,0.0015414847161572,0.0381215463548578,285848,0.4164980118400788,0.3311041333375724,78000.0,109500.0,10000000.0,2469500.0,NS
GRIDGRAPH_125,3138,6272,1,9998,31382945,0.5004659254554993,0.2884289718706195,1,1000,3139708,0.5005911989795918,0.2857857867659622,916.0,1,57,8475608,0.3018118378954751,0.1913963985127552,1585994,0.5055766656040803,0.284886606645197,0.0,15000.0,13875.0,16000.0,NS
GRIDGRAPH_124,3040,6063,1,10000,30085310,0.4962116114134917,0.290072580986616,1,1000,3018434,0.4978449612403101,0.2871766705177371,697.0,1,63,8010284,0.2773972733195741,0.1813649585838531,1510002,0.4968746298124383,0.2905226668470883,3000.0,11333.333333333334,10133.92857142857,10612.5,NS
GRIDGRAPH_127,1336,2633,2,10000,12988997,0.4933154956323585,0.2864854526489657,2,1000,1295855,0.4921591340676035,0.2888440220834825,1850.0,1,59,3581631,0.3199224496686559,0.2034837458030893,656009,0.4913925093632958,0.2822232127528661,2717.391304347826,9750.0,19857.14285714286,7163.636363636364,NS
GOTO_116,3053,75229,0,9999,238663986,0.3172817062375926,0.3310883189643611,1,73482,240752186,0.0435515866903028,0.1964466014469802,73482.0,1,3,6543,0.0004287680209698,0.0181014144158889,1410933,0.462760598081699,0.3047997613080982,187000.0,570500.0,10000000.0,6742000.0,NS
NETGEN_95,564,158735,1,10000,796382856,0.5017058972501339,0.2892607599813683,1,20445,90812499,0.0279824551044516,0.0597297417286,20445.0,1,2,16338,0.1511434280639431,0.1266174831974014,285748,0.5075452930728241,0.2783679140107009,47000.0,109000.0,594000.0,10000000.0,NS
GRIDGEN_123,3841,164440,1,19998,856350708,0.2604099828615797,0.169561427631888,1,64049,236509807,0.022455841388829,0.1197040949820158,64049.0,1135,2,590249,0.0076863024844151,0.0171070232824888,2022069,0.0082215252189729,0.0166302704823685,78000.0,258000.0,3055000.0,680000.0,NS
GRIDGEN_125,393,61350,1,19990,309952720,0.2527365720349988,0.1519744902075769,1,29351,37876337,0.0210344181184276,0.0633827712031018,29351.0,222,2,38679,0.00493601392533,0.0503538412683844,218464,0.0189876366205233,0.0505686389936047,10333.333333333334,47000.0,177000.0,266000.0,NS
GRIDGEN_124,3382,171140,1,20000,892009003,0.260607982645787,0.1672777348550959,1,136161,397674933,0.0170656940961259,0.1147675956021475,136161.0,1311,1,462699,0.0068426353149955,0.0178780224236116,1834960,0.0039859211069617,0.0172621661496604,70500.0,250000.0,2602000.0,859500.0,NS
GRIDGEN_127,2433,127653,1,19998,667079894,0.2613125459882909,0.1701169308072063,1,172361,395619205,0.0179807306376388,0.1217154730423929,172361.0,332,2,313233,0.0064404672375132,0.0207317068388516,1373871,0.0032775051345722,0.0202814481372101,47000.0,164000.0,1680000.0,726000.0,NS
GRIDGEN_126,4371,139422,1,19996,745267689,0.267323941829292,0.1826707006752148,1,213390,768083565,0.0258168410355135,0.1511926141114764,213390.0,1303,2,907119,0.0103810121291992,0.0170697782182025,2405507,0.0025795926132178,0.0151502915391211,93500.0,250000.0,5366500.0,1008000.0,NS
GRIDGEN_128,3329,171817,1,20000,873178042,0.2541011779975206,0.1541123689083493,1,227674,297372544,0.0076018850580855,0.073221339467071,227674.0,555,2,427988,0.0064301081730769,0.0179955869253096,1897306,0.0025040363253869,0.0173421832631718,63000.0,258000.0,3180000.0,1281000.0,NS
GOTO_117,648,15486,0,9999,48938826,0.3160514036680693,0.3290908157448338,1,51313,36366667,0.0457653553271611,0.1980413158921869,51313.0,1,4,7194,0.002223802163833,0.0393433220688951,296444,0.4586410212376209,0.3092535107215932,16000.0,109500.0,5359000.0,633000.0,NS
GRIDGEN_129,1846,12912,2,19998,84578312,0.3275510016924865,0.2682922658591191,1,68937,99484456,0.1117659032431223,0.3046675972650419,68937.0,579,1,2445387,0.0662772781343175,0.05340791430726,975738,0.0076715738217915,0.0234831236526574,6300.0,28636.363636363636,349000.0,94000.0,NS
GRIDGEN_130,3561,63947,1,20000,352084095,0.2752936767948457,0.1952169116911226,1,309955,682742665,0.034445954346009,0.1780545799878335,309955.0,436,2,1395154,0.0195948595505618,0.0226716840726078,2083269,0.0018879770332735,0.0167564316866371,39000.0,125000.0,1273500.0,648500.0,NS
GRIDGEN_131,3109,148130,1,20000,766904253,0.2588618959697563,0.164278185575026,1,256016,505916493,0.0133403955561442,0.1059680882438208,256016.0,338,2,441521,0.0071029761904761,0.0185865962153034,1824715,0.0022932263544178,0.0179351875479184,62500.0,242000.0,2484000.0,843500.0,NS
NETGEN_100,854,85335,1,10000,431979411,0.5062159852346634,0.2913042959000141,1,10339,51082466,0.0578983418915997,0.0987022724386256,10339.0,1,2,61870,0.1279228203808118,0.1110106286235532,431206,0.5060230218495165,0.2934810342958147,31000.0,109333.33333333333,140333.33333333334,10000000.0,NS
GRIDGRAPH_132,1602,3161,4,10000,16023159,0.5069015817779183,0.285982953640397,1,1000,1558715,0.4931081936096172,0.2916007305883402,476.0,1,65,4525289,0.3485251588287529,0.2192664398673168,787450,0.4918488444722048,0.2888987094943644,1906.614785992218,8785.714285714286,4094.7368421052633,4184.782608695652,NS
NETGEN_101,2210,43552,1,10000,228520804,0.5247079445260838,0.3021260856292186,1,7415,37101960,0.1148887737240526,0.2081212345676498,7415.0,1,3,745497,0.1284665648695003,0.1139194305789668,1121891,0.5078727931190584,0.2887659380505433,62500.0,31500.0,125000.0,10000000.0,CS2
GOTO_118,1739,34642,0,9999,133381633,0.3850671800047622,0.3249595399612313,1,57563,104708073,0.0525090051191008,0.2170713705182137,57563.0,1,3,6399,0.0007363636363636,0.0239769121041385,722238,0.4159729349602767,0.3195644398627129,62500.0,195500.0,10000000.0,1773500.0,NS
GRIDGEN_132,3469,175714,1,20000,911551039,0.259384863755876,0.1661791984515137,1,327169,815202773,0.0141803560804738,0.1116705580717924,327169.0,2007,2,457536,0.0065965397923875,0.0176968628375183,2066478,0.001821291877331,0.0169747851379919,94000.0,289000.0,8234500.0,3539000.0,NS
GRIDGEN_133,2857,138832,1,19998,705419305,0.2540804187742734,0.1550859080460716,1,152534,196289740,0.0092691809511666,0.0770428404331928,152534.0,595,2,403889,0.0070715930136431,0.0193925313496986,1561381,0.0035841322643628,0.0187472987161951,57666.666666666664,182333.33333333334,1922000.0,1255000.0,NS
GOTO_119,4500,148357,0,9999,540928906,0.3646494633218722,0.3299422446419341,1,162761,758263975,0.0314023414157358,0.1710629278238114,162761.0,1,3,7817,0.0003474994443209,0.0149154931479138,2139902,0.4761155910300164,0.3020679403465737,578000.0,1265500.0,10000000.0,10000000.0,NS
GRIDGRAPH_133,1820,3553,4,9998,17744183,0.4995140035606333,0.2870182302190971,1,1000,1770559,0.4983278919223192,0.2899603430894785,249.0,1,102,5083469,0.3037993648591365,0.1979418105641445,907454,0.4988752061572292,0.2866777671977655,0.0,15666.666666666666,4181.818181818182,0.0,NS
GOTO_120,585,19802,0,9997,72638583,0.3669345576928305,0.3280246270521879,1,138374,84399325,0.0308017521379619,0.1689628372498622,138374.0,1,3,279,0.1194349315068493,0.1660732711261194,225258,0.3861018552799374,0.3241589320800154,39500.0,94000.0,10000000.0,945000.0,NS
GRIDGEN_134,375,81255,1,19992,412110581,0.2536923827435103,0.1510494818918868,1,21566,47142504,0.0269025192654235,0.0609191197213421,21566.0,181,2,34248,0.0045804418023894,0.0515635722919832,212358,0.0263285792004745,0.0521026756485312,16000.0,78000.0,250000.0,101000.0,NS
GRIDGEN_135,3268,14912,3,19998,106228088,0.3562188568642271,0.2930490976639953,1,38696,87988988,0.1524847293772698,0.343951494983249,38696.0,110,2,8966930,0.1372486498726395,0.0883702307591777,1660515,0.0131349249064023,0.0188084552761572,10000.0,46666.666666666664,210500.0,505000.0,NS
GOTO_121,4353,158189,0,9999,522922929,0.3306015124456519,0.3315946273236518,1,173816,789781827,0.0287237477638251,0.1633527227202429,173816.0,1,2,1052,0.0402879901960784,0.0869945648678635,2026501,0.4661143220426308,0.3085313720030592,578000.0,3954000.0,10000000.0,10000000.0,NS
GRIDGEN_136,2304,145557,1,19998,756579739,0.2599172161216754,0.1678675447785304,1,16642,104890682,0.0433010368319411,0.114025804294746,16642.0,456,2,257956,0.0056009943156712,0.0211590106758546,1169238,0.0305072784316533,0.0267242705122502,47000.0,195000.0,992500.0,390500.0,NS
GRIDGEN_137,4899,73394,1,19998,418781174,0.2853251330528589,0.214244853374199,1,71433,289170315,0.0551561902298226,0.2133345258841518,71433.0,2098,2,2328847,0.0237758259288566,0.0237414870794677,2519425,0.0072008499948299,0.0147510811844438,52000.0,135000.0,2026333.3333333333,651333.3333333334,NS
GOTO_122,4492,121443,0,9999,352268076,0.2900976641968932,0.3282776484081375,1,84837,410102865,0.0398047603596666,0.1881043338155859,84837.0,1,3,6135,0.0002732130928523,0.0149203511982346,2117890,0.4720574504586974,0.3047195430486324,375000.0,1132500.0,10000000.0,10000000.0,NS
GOTO_123,499,9792,0,9996,24867087,0.2540547162492448,0.31691147057887,1,30506,17497706,0.0585766383576529,0.2160591119707667,30506.0,1,3,5226,0.0020987951807228,0.0447621796774029,214645,0.4314455017266262,0.321652140789085,3200.0,32846.153846153844,1838666.6666666667,219000.0,NS
GRIDGEN_138,4687,130878,1,20000,703748740,0.2688567750118431,0.1843587311679056,1,195741,707865312,0.0276313547317921,0.1561503368622998,195741.0,1999,1,1143771,0.0122041293213828,0.0173223465577958,2549058,0.0027790453272214,0.0146442985743082,93500.0,250000.0,4172000.0,1578000.0,NS
GOTO_125,173,3090,0,9999,11122086,0.3599740556579929,0.324369612353162,1,34143,6300263,0.0597170742092059,0.2248777489489759,34143.0,1,2,5446,0.0063325581395348,0.0760106455852937,72242,0.4216984215933501,0.3170200247684076,0.0,16000.0,304500.0,47000.0,NS
GOTO_124,3857,103370,0,9999,301615399,0.291811515484527,0.3288898194474663,1,81727,339132002,0.0401428959817603,0.1885957150117427,81727.0,1,3,6054,0.0003140041493775,0.0161046200602898,1829172,0.4748451771273348,0.3078285533069433,312500.0,914000.0,10000000.0,10000000.0,NS
GRIDGEN_139,1486,115846,1,19996,593559141,0.256235811584049,0.1586482596982569,1,93412,145631217,0.013457697601527,0.0893779599108953,93412.0,105,2,144473,0.004865383851181,0.0260590197823441,803710,0.0057938900271791,0.0259910344657994,31000.0,109000.0,804500.0,508000.0,NS
GOTO_126,2676,90490,0,9999,314244661,0.3473047724708375,0.331131313846046,1,144392,403370010,0.0308716531178147,0.1689597248422737,144392.0,1,3,5924,0.0004429158878504,0.0193301518698297,1242262,0.4648618712170114,0.3084569770464482,265500.0,586000.0,10000000.0,10000000.0,NS
GRIDGEN_140,2773,12469,1,19998,85944483,0.3446670876085924,0.2853763919392411,1,263698,429223786,0.1305405145129586,0.3344293604002212,263698.0,1292,2,7424562,0.1339340644021112,0.0869685122451457,1637415,0.0022400551082983,0.0189861527334704,5333.333333333333,39500.0,145666.66666666666,219000.0,NS
GOTO_127,2668,154264,0,9999,577518133,0.3744074382805183,0.3298127506364902,1,491233,1331393840,0.0175692984759931,0.1299846298904466,491233.0,1,3,5534,0.0004149981252343,0.0193595115174001,1192358,0.4475258910954449,0.3116161096078033,695500.0,1468500.0,10000000.0,10000000.0,NS
GRIDGRAPH_134,4484,8935,2,10000,44870254,0.5021852714045887,0.288506864623217,1,1000,4432923,0.4961301622831561,0.2894868855830881,1760.0,1,84,12164698,0.3139554885491926,0.1993266228457133,2215607,0.4942241802364488,0.289196396607197,4800.0,24714.285714285714,67666.66666666667,39000.0,NS
GOTO_129,215,1971,0,9983,4367325,0.2219564736459896,0.3055151334245001,1,9969,2640322,0.1343750609130821,0.2979134935189637,9969.0,1,3,5392,0.0050392523364485,0.0681979084791925,90376,0.4227404975068526,0.3212042177542726,1968.75,5687.5,73000.0,13758.620689655172,NS
GOTO_128,2651,136928,0,9999,492671613,0.359839393760596,0.3307415761437979,1,362887,983793219,0.0197988583983119,0.1374108020829319,362887.0,1,3,5683,0.0004289056603773,0.0194213302871655,1202310,0.4541560428352881,0.3092084791652617,507500.0,1000000.0,10000000.0,10000000.0,NS
GRIDGEN_141,1119,128462,1,19998,656339648,0.2554861704351687,0.1575626222690403,1,89288,148664853,0.0129610603096987,0.0852116601219832,89288.0,585,2,84666,0.0037868724260619,0.0299021249283673,633564,0.00634681140356,0.0299086779711117,31000.0,117000.0,843500.0,320500.0,NS
GRIDGEN_142,1156,74211,1,20000,384718252,0.2592056784034711,0.1656324286156514,1,1003,37529454,0.5042002181997485,0.2907432454923581,1003.0,398,2,137520,0.0059532467532467,0.0295378845494684,564479,0.4872646130871454,0.2885575626087098,8000.0,63000.0,94000.0,62000.0,NS
GOTO_130,1296,54867,0,9999,202238980,0.3686354382790968,0.3290307672763913,1,228542,306349676,0.0244309405607838,0.1516828596748228,228542.0,1,3,713,0.0289778500304816,0.0543793734727664,594358,0.4594231296934,0.3045510210299724,141000.0,258000.0,10000000.0,6601500.0,NS
NETGEN_111,589,122669,1,10000,617377970,0.5032876847451272,0.2900380839127798,1,4214,63636387,0.1231051319906835,0.0915159767353049,4214.0,1,2,22179,0.1461991773453567,0.1277191426674964,285709,0.4878510641204273,0.2879363033559429,25000.0,62000.0,66500.0,10000000.0,NS
GOTO_131,772,35719,0,9999,145064616,0.4061679327875675,0.3226586288039913,1,337685,263745496,0.0218662339556209,0.1446090319558397,337685.0,1,2,5421,0.0014062256809338,0.0359871091294883,324069,0.4215877203595221,0.330814982191656,109000.0,257500.0,10000000.0,2430000.0,NS
NETGEN_112,2885,12529,1,10000,77035088,0.6148542421581931,0.3292256988625371,1,212506,617883412,0.2320699615002236,0.4200178004604112,212506.0,1,6,5150856,0.1794444987139974,0.1404078684633301,1441050,0.4996705963938974,0.2875905942209997,164500.0,234000.0,8890000.0,2078000.0,NS
GRIDGRAPH_139,816,1613,2,9997,8078407,0.5009814785725241,0.2884899258427642,1,1000,821792,0.5094804711717297,0.2840438618570633,777.0,1,38,2231228,0.3263443875890645,0.2074542781638631,413622,0.5075116564417178,0.2888898948328238,0.0,2325.0,1564.1025641025642,1538.4615384615386,NS
GOTO_132,147,882,0,9992,3064074,0.3476788233307735,0.3099395911168529,1,6053,1056696,0.19792962617064,0.3569120224362058,6053.0,1,3,11158,0.0152849315068493,0.0843796698088473,59713,0.4160662774007441,0.3087990539797943,0.0,3555.5555555555557,18600.0,3160.0,NS
NETGEN_113,4476,194373,1,10000,993863560,0.5113177035905192,0.2956119578213002,1,172548,867359432,0.0258614718421756,0.1495661194487365,172548.0,1,3,686102,0.0955257836022207,0.0857389937721707,2248630,0.5024871508379889,0.2864223501824902,1148000.0,610000.0,10000000.0,10000000.0,CS2
GOTO_133,1048,45531,0,9999,181500767,0.3986710568445437,0.3243287385542643,1,245484,262735075,0.0235064840341846,0.1492265490762563,245484.0,1,3,6440,0.0012301814708691,0.0308937509138305,484127,0.4633211025680779,0.312322908808829,125000.0,211000.0,10000000.0,4500000.0,NS
GRIDGRAPH_141,3566,7091,1,10000,35132142,0.4954469327316316,0.2889129335267718,1,1000,3532431,0.4981569595261599,0.2870997585731006,1861.0,1,82,9422853,0.2949293150791263,0.1921590572788513,1775678,0.4980863955119214,0.2861763162464983,8615.384615384615,20133.333333333332,62500.0,28200.0,NS
GRIDGEN_143,2598,164345,1,19996,832064262,0.2531962360101093,0.152252080353889,1,96074,150826507,0.0095524616945632,0.0655858108038439,96074.0,433,2,282135,0.0054330273062698,0.0199521169140733,1391012,0.0055751050389224,0.0197420604324053,46500.0,195500.0,2085500.0,921500.0,NS
NETGEN_114,1871,108029,1,10000,548466278,0.5077028186875746,0.2943386339050344,1,68559,181246301,0.0244717102377509,0.1295763091015661,68559.0,1,2,213305,0.1111762621050546,0.0981911767883096,931728,0.4992487649094981,0.2873202234029314,203000.0,125000.0,4135666.6666666665,10000000.0,CS2
GOTO_134,3053,70661,0,9999,238096084,0.3369891396804446,0.3308987209321936,1,73480,237727680,0.0457858019248166,0.2024941156898908,73480.0,1,3,5915,0.000387614678899,0.0180974916605032,1397324,0.4582970913246142,0.3119393405497365,187500.0,523500.0,10000000.0,6008000.0,NS
NETGEN_115,3562,86776,1,10000,454055557,0.5232501578777542,0.2983722903630899,1,3972,55805907,0.1619091169067588,0.187420230360699,3972.0,1,3,997820,0.1013409789496722,0.0923510262345665,1777778,0.4992356079752879,0.2919629925640116,125000.0,62500.0,151000.0,10000000.0,CS2
GRIDGRAPH_140,4930,9824,4,10000,49443586,0.5032938314332247,0.2880376928505458,1,1000,4910562,0.4998536237785016,0.2896087209830559,96.0,1,89,13451396,0.2989408967620638,0.19216982184774,2472390,0.5016007303712721,0.2906369357306622,8385.714285714286,14391.304347826086,4042.8163653663178,6585.274930102516,SSP
NETGEN_117,362,93063,1,10000,469060514,0.5040247079935097,0.2891259292560355,1,11734,50605263,0.0463417632266758,0.0644762357497071,11734.0,1,2,14616,0.1499538319482918,0.125710319696738,184732,0.5132627800298403,0.291579863337026,16000.0,47000.0,125000.0,10000000.0,NS
GRIDGRAPH_143,3452,6871,2,10000,34237311,0.4982871634405472,0.2916736992724961,1,1000,3394959,0.494099694367632,0.2871388959286755,1647.0,1,76,9092306,0.2926779978897764,0.1915435527902844,1720300,0.4984931903796001,0.2882687181026785,8000.0,16000.0,47000.0,32000.0,NS
GOTO_135,3896,120245,0,9999,465910486,0.3875064091714174,0.3274119949576359,1,168383,675706122,0.0333727952648947,0.1767958299802771,168383.0,1,3,8167,0.0004193581514762,0.0160343612130639,1855717,0.4769125993772977,0.3007717839894063,453500.0,961000.0,10000000.0,10000000.0,NS
GRIDGEN_144,353,32592,1,19926,166882657,0.2569686056992117,0.1585041818114413,1,16928,20369185,0.0369196002991212,0.0850034902267799,16928.0,115,1,44521,0.0063474913999981,0.0531114933709283,198601,0.033329831425073,0.0544893574336474,6400.0,27000.0,62500.0,31000.0,NS
GRIDGRAPH_145,1502,2915,2,10000,14622122,0.5016165351629502,0.2882073540300158,1,1000,1444468,0.4955293310463121,0.2891308310711291,793.0,1,101,4180509,0.3088433393040701,0.1956148011498058,731810,0.4875483011325783,0.2896791716430255,2305.993690851735,4826.508620689655,9259.25925925926,6460.78431372549,NS
GOTO_137,2461,22957,0,9998,50622363,0.2205535980219522,0.3052472542059694,1,17616,50072501,0.1238160223688745,0.3032301759381518,17616.0,1,3,6875,0.0005589430894308,0.0201616835869875,1119749,0.4560947097446926,0.3027217937641688,46500.0,156000.0,9218000.0,554500.0,NS
GRIDGEN_145,2194,39346,2,19998,221753702,0.2818277329181604,0.2066283451406626,1,189923,334694610,0.0447889178043263,0.2006709933238881,189923.0,311,2,902989,0.020590043500474,0.025968949126116,1310074,0.0031454271725292,0.0213467061434263,16000.0,104000.0,989666.6666666666,351500.0,NS
NETGEN_118,388,119132,1,10000,599421623,0.5031575252660914,0.2899766610145486,1,5057,61163125,0.1015238970893483,0.0766952693869758,5057.0,1,2,13614,0.2081555891931563,0.17067557812219,195901,0.5077273163158726,0.2921269628305971,15666.666666666666,78000.0,110000.0,10000000.0,NS
GRIDGRAPH_147,1727,3398,3,9992,16837844,0.4959189246629793,0.2863196872687116,1,1000,1687043,0.4964811653914067,0.2849376501579105,324.0,1,76,4672902,0.3208912186856684,0.2040368024892855,853246,0.4943487833140209,0.2839971623089966,0.0,0.0,16000.0,0.0,NS
GOTO_136,1081,62092,0,9999,261888502,0.4218171317872623,0.320070092715552,1,601527,658809322,0.0176387969617045,0.1306389343264724,601527.0,1,2,777,0.0479629629629629,0.0817501882472673,494547,0.4588315519928746,0.3193399928856962,301357.14285714284,313666.6666666667,10000000.0,7536666.666666667,NS
GOTO_139,305,3562,0,9999,12926360,0.3629324190139396,0.3256928551383236,1,18125,6117953,0.0947619973281186,0.2763638231256722,18125.0,1,2,468,0.1282894736842105,0.124407065552452,128712,0.4242432232886826,0.3101368994448258,0.0,20000.0,343500.0,43800.0,NS
GRIDGEN_146,562,71966,1,19994,365157930,0.253777832763441,0.153425378412346,1,2282,36748673,0.223768348540672,0.137927422207579,2282.0,257,2,48636,0.0043360601763416,0.0421243531126579,280660,0.2192310276034563,0.1332576008185523,0.0,46500.0,93500.0,78000.0,NS
GOTO_140,434,12629,0,9999,47365266,0.3750891044445326,0.3266257080838632,1,103051,46742383,0.0359161416645406,0.1812382524480854,103051.0,1,2,5557,0.0025667436489607,0.0479956176095224,180252,0.417538991107271,0.3243126712927877,32000.0,78000.0,5437000.0,438000.0,NS
GOTO_138,3594,72735,0,9999,161153444,0.2215846029505679,0.3104953680720758,1,42999,176457415,0.0564206537450381,0.2149289493849481,42999.0,1,3,6209,0.000345616476482,0.0166799340097406,1643845,0.4579711913416339,0.3030091844793675,179500.0,577500.0,10000000.0,3922000.0,NS
GRIDGEN_147,1886,8408,2,20000,59851082,0.3559174714557564,0.2932165887666973,1,44654,56491289,0.1504625484489537,0.3439810258910389,44654.0,82,2,5325869,0.1412697347480106,0.0920107989160567,979036,0.0116312646877928,0.0236592568700828,0.0,16000.0,62500.0,125000.0,NS
NETGEN_119,4418,116136,1,10000,604085123,0.5201532022800854,0.2988420830337828,1,71544,371892512,0.0447586884894004,0.1900024564866181,71544.0,1,3,1116001,0.0765405643709341,0.070883440770951,2189328,0.4956594973964229,0.2910560848511586,539000.0,265000.0,10000000.0,10000000.0,CS2
GOTO_141,1288,46926,0,9999,163530464,0.3485206893446451,0.3298390169570386,1,148137,199593286,0.02871235709509,0.1628552055398406,148137.0,1,3,6585,0.00102331002331,0.0278753003642243,611615,0.4757010312565868,0.304406655355555,101500.0,508000.0,10000000.0,4742000.0,NS
GRIDGEN_148,4764,71379,1,20000,410640422,0.2876479230586027,0.2161174710787869,1,305217,1132053965,0.0519622504151353,0.2184268728883326,305217.0,1177,1,2324280,0.0243993281545244,0.0237357874769065,2686284,0.0018478325988325,0.0144953643918603,70000.0,141000.0,3539000.0,867500.0,NS
GOTO_142,2875,38549,0,9999,129864105,0.3369142979306102,0.3287232526380779,1,34318,105894572,0.080045811712039,0.2609807257307301,34318.0,1,3,7653,0.0005325678496868,0.0186478221404221,1277021,0.4447805495126302,0.3159666686898995,78000.0,375000.0,10000000.0,1211500.0,NS
GOTO_143,3823,21440,0,9997,21547469,0.1005314140884056,0.2235381422451992,1,8682,41850907,0.224833132841322,0.3614501447454013,8682.0,1,7,8263,0.0004323914181057,0.0161716417324258,1913071,0.5010429058048106,0.2939578956216518,93500.0,161333.33333333334,5328000.0,228666.66666666666,NS
NETGEN_121,1694,40587,1,10000,210753637,0.5192638948431765,0.3000988743919272,1,27795,66504019,0.0589514187802719,0.1966600986558885,27795.0,1,3,455783,0.1187020212911136,0.1058497939353961,833285,0.4921943295924394,0.2882366589602289,62666.666666666664,43000.0,609333.3333333334,10000000.0,CS2
GRIDGEN_149,1783,30197,1,20000,168491417,0.2789870136106235,0.2036455578070732,1,37228,59196868,0.0526581049048286,0.1929510400143896,37228.0,678,1,768813,0.0215716329966329,0.0287197641578355,920168,0.0138704234904227,0.0246206039989285,15833.333333333334,35500.0,250000.0,109000.0,NS
GRIDGEN_150,2141,74355,1,19998,388736954,0.2614322046823739,0.1700219340311117,1,86337,135665364,0.0211330340379409,0.1225700979983559,86337.0,173,2,439387,0.0102670781096801,0.0227968336846831,1166679,0.0063145245121296,0.0217487421948046,26000.0,93666.66666666667,1203666.6666666667,344000.0,NS
NETGEN_123,1466,59641,1,10000,304819248,0.5110901024463037,0.29607943853879,1,61293,118992461,0.032550948766221,0.1536476356384177,61293.0,1,2,234982,0.1514610666898709,0.1324601044388856,724701,0.4946764505119454,0.2905880405469276,94000.0,78000.0,1805000.0,10000000.0,CS2
NETGEN_122,1869,180601,1,10000,911484557,0.504695188287994,0.2916563175682464,1,39109,162689263,0.02303361108709,0.1001727140629224,39109.0,1,2,130939,0.1382560639272877,0.1245420887984652,920980,0.4935235020888125,0.2860258956920158,181600.0,166000.0,2270333.3333333335,10000000.0,CS2
GOTO_144,4139,31682,0,9999,85330350,0.2693607849516723,0.3202847743652326,1,14220,65987473,0.1464702123803966,0.3309009987000833,14220.0,1,3,10221,0.0004940067665538,0.0155416118603863,1724476,0.4171585795558729,0.3164276582885926,125000.0,242000.0,10000000.0,961000.0,NS
GRIDGRAPH_152,2592,5141,1,10000,25650496,0.4989398171561953,0.287273385871029,1,1000,2573879,0.5006572651235168,0.2878684246943964,1914.0,1,75,7002514,0.306038939263509,0.1966584363404089,1297121,0.5006256271709765,0.2889434331293484,4976.7441860465115,11926.829268292682,50200.0,15750.0,NS
GRIDGRAPH_153,1838,3588,1,9997,17885514,0.4986310274353209,0.2870961693371241,1,1000,1767812,0.4927012263099219,0.2903277718064674,681.0,1,103,5023615,0.3238228854740059,0.2027173078958004,903279,0.4917142079477409,0.2907619548762681,3422.6415094339623,8068.9655172413795,15500.0,6756.363636363636,NS
GRIDGEN_152,4267,191136,1,20000,990560665,0.2591245670621965,0.1659484392758839,1,269188,737459621,0.0143330975617065,0.1108730988227311,269188.0,2361,2,631418,0.007400586029067,0.0162792994435838,2389661,0.0020809409132294,0.0153175977287059,132500.0,359000.0,10000000.0,10000000.0,NS
GOTO_145,4835,28544,0,9999,27247453,0.0954672716430835,0.2217831491644945,1,6756,44445034,0.2304723176641523,0.3491551316563706,6756.0,1,3,8679,0.0003590815059991,0.0143803475335091,2414264,0.4999339430452381,0.2906228400117646,156000.0,219000.0,6062000.0,390500.0,NS
