GOTO_588 4650 164283 0 9999 557301786 0.3392667054729797 0.33132857435778057 1 176083 851007270 0.029418682308500765 0.16553107677378173 176083.0 1 3 5973 0.00025695848569584856 0.014664434358671843 2156265 0.46427692480607086 0.3010554714277175
NETGEN_572 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 119901 of input - unbalanced problem
GRIDGEN_594 4089 154712 1 20000 802720017 0.25942396743626867 0.16629371436519866 1 286910 645175227 0.01453476443096603 0.11226595904351559 286910.0 272 2 740435 0.009056201076320939 0.016982318350894095 2297665 0.0019589806045262224 0.015643768588914742
NETGEN_568 4178 80239 1 10000 422523817 0.5265816086940266 0.3022035580960756 1 225404 979785667 0.0541731333523868 0.22167756384451706 225404.0 1 3 1479006 0.11582705704377187 0.10632808646946867 2086973 0.4996344266219775 0.28278935904155295
GRIDGRAPH_631 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_632 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GOTO_598 388 7033 0 9995 27795518 0.39541337567689006 0.32412907960399917 1 37074 15429436 0.059175234598878995 0.22619502523082685 37074.0 1 3 6629 0.0034258397932816534 0.05081372125425965 165610 0.4318191892406334 0.3160540457236802
GRIDGEN_598 2014 105478 1 20000 550420852 0.26091737234304785 0.16951271511004368 1 78705 173027929 0.02084260509402907 0.11912405706226438 78705.0 555 2 265380 0.006591654247391952 0.022692026845575867 1076383 0.006793924744228899 0.022450325087257136
GRIDGEN_597 4987 59790 1 20000 337811376 0.28249822378324135 0.20777057281072658 1 320629 854436746 0.04457060851346277 0.20273299607405756 320629.0 1307 2 3100339 0.031090443241075006 0.028577051219852427 2786157 0.001742811875659614 0.014167105012294743
GRIDGRAPH_633 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_574 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_595 4846 56756 0 9999 98755709 0.17401787574627503 0.2867236097794806 1 27450 151967655 0.09754320767992754 0.2757819088792175 27450.0 1 3 6376 0.00026319917440660476 0.01436464218060587 2232905 0.46132923429105055 0.30481426377552323
GRIDGRAPH_634 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_599 2971 53334 1 19998 290847128 0.272693043482171 0.1923769529136012 1 69289 139916297 0.03786167755744485 0.17174392831243065 69289.0 1056 2 1160410 0.019537475633085194 0.02334790245182583 1551028 0.007537006593133829 0.018690839786122144
NETGEN_577 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_635 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_600 731 95693 1 19960 485011586 0.2539284760150755 0.15453648272553852 1 44337 71157953 0.016771695632188787 0.07366148284058135 44337.0 206 2 58104 0.003987701430257776 0.03694673270919703 404271 0.012490603568373117 0.03716905026114399
GOTO_594 2941 100247 0 9999 348990777 0.34816571026360565 0.3305773975174002 1 147300 452711852 0.03065827623014874 0.16847218807420505 147300.0 1 2 941 0.06401360544217687 0.11522329616079056 1324213 0.4508634484824961 0.3117492975158647
GOTO_593 4964 148023 0 9999 390513170 0.26384563562589747 0.3239381616393855 1 85222 463115889 0.036712060255854835 0.17945407016811588 85222.0 1 3 1508 0.04340692553467085 0.09362734197682987 2347929 0.4735602013458149 0.3025909800192883
GRIDGRAPH_636 3236 6403 2 9999 31963876 0.4992514869166129 0.2890273487133512 1 1000 3223926 0.5035024207402781 0.2878971806350277 844.0 1 99 8702499 0.27647563027078886 0.1798808563914909 1631792 0.5044179289026275 0.28425157618863967
GRIDGRAPH_637 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_638 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_569 3924 158462 1 10000 810964669 0.5117723296437 0.295068694885558 1 154165 682421377 0.0279345514682108 0.15490781805569936 154165.0 1 3 658521 0.12932325540931028 0.1145152257482725 1996064 0.5088106041294927 0.2866623077497137
NETGEN_573 4568 33238 1 10000 188749667 0.5678731181178169 0.31964412826126554 1 135111 631542650 0.1406297139156086 0.3430337469899671 135111.0 1 4 4390815 0.1297640921806585 0.11175206490806698 2321390 0.5082964747098753 0.290467853686486
GOTO_597 1911 35776 0 9999 85091773 0.23786975354512196 0.3148139684968659 1 29782 66588529 0.062496224239911996 0.22286931017964623 29782.0 1 3 730 0.09554973821989529 0.1481777141160723 821777 0.4306804186385338 0.3264462230459335
GRIDGEN_601 1582 128108 1 19996 655020409 0.25570278174971806 0.15846085596973203 1 88967 153338524 0.01345383450571887 0.08804763590792998 88967.0 752 2 145282 0.004595542764466872 0.025256199149948234 878410 0.0062450576963463 0.025209655285099077
GOTO_596 4858 163761 0 9999 583292859 0.35622107468775344 0.33117907116693307 1 174369 874399434 0.030621757243438984 0.16919552336761212 174369.0 1 3 5814 0.0002394070413835701 0.014347083943583264 2182941 0.4498921404418625 0.30903452966513933
NETGEN_580 1889 24046 1 10000 130224772 0.5415652166680529 0.3063798210208 1 4295 19127633 0.18520607136670625 0.24652123470068868 4295.0 1 3 1095117 0.1403777308563178 0.121304302354363 949096 0.5026991525423729 0.291601340350481
NETGEN_575 4495 171294 1 10000 879893632 0.513674519831401 0.29582015647714377 1 62244 363361001 0.03407992797587972 0.15863160600563825 62244.0 1 3 781401 0.11844448365304512 0.10728598772598773 2237972 0.4979910992434357 0.28727579080577226
GRIDGEN_602 2566 66396 1 19994 346880886 0.2612996125477802 0.1706926350493776 1 48039 82071218 0.025730901607782953 0.12244332596221373 48039.0 1001 2 677909 0.013218565959651443 0.022170891654566448 1324139 0.010746133938364813 0.020446875096326745
GRIDGRAPH_639 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_640 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_604 4501 19971 1 20000 143408175 0.35904104701817635 0.29545779072662287 1 406560 1183895774 0.14581057108762052 0.35142695762846293 406560.0 1635 1 12668048 0.14075608888888888 0.09053948598161092 2651537 0.0014493074686256504 0.014904277774369633
NETGEN_576 4134 48731 1 10000 264222523 0.5422062403808664 0.30937591574967205 1 121048 522620731 0.08859795368259932 0.2774961941772546 121048.0 1 4 2440861 0.12214653865487533 0.10757362385682814 2059817 0.4983830147592548 0.2901242659443116
GRIDGRAPH_641 3382 6656 1 10000 33233727 0.4993047926682692 0.29088080079820305 1 1000 3333014 0.5007533052884615 0.28813993498733875 1203.0 1 131 9077892 0.3105091353469601 0.20104959480512774 1684598 0.4982543626146111 0.28809570756843744
GRIDGRAPH_642 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_605 4341 39045 2 20000 240962535 0.3085702842873608 0.24411823147850556 1 92838 300995874 0.08303655812379013 0.2668415530737164 92838.0 256 2 4056392 0.0467326267281106 0.03873214895814545 2308235 0.00572881128943406 0.015409501993116135
GRIDGEN_603 3841 149053 1 20000 799117264 0.2680648037946234 0.18421762080568882 1 254679 1016659892 0.026781927693322924 0.15540719074355883 254679.0 630 1 659118 0.008582265625 0.017404772283841005 2169272 0.002218143558492586 0.016143902551514468
GRIDGRAPH_643 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_644 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GOTO_599 2159 128732 0 9999 553723433 0.43017960637688224 0.31751216972611573 1 711999 1552230616 0.01693520058506534 0.12827134563240086 711999.0 1 3 5786 0.0005362372567191844 0.021520364584873077 971356 0.4510206696989902 0.3104636657251112
GOTO_601 4749 69679 0 9999 214059612 0.3072389387075162 0.32930207777122705 1 39570 201926717 0.07323620385729059 0.25028175062306585 39570.0 1 3 7515 0.0003165543386689132 0.014510228931534157 2089831 0.44059033759960464 0.3162950784143691
GRIDGEN_606 2255 120345 1 19994 623693122 0.25920490510026417 0.16495519191055222 1 100343 204216630 0.016911260238034173 0.10837622493859313 100343.0 680 2 291209 0.006461765503919144 0.02148205783565651 1209114 0.0053459667944098154 0.02115079660473987
GRIDGEN_607 2101 68835 1 19996 372729326 0.2707952980150763 0.18522053212854514 1 8828 49010284 0.08065208105024758 0.15218998539538484 8828.0 451 2 451901 0.010761699959039427 0.02308033130637833 1063582 0.05737059572356355 0.038505552394109556
NETGEN_578 4671 41942 1 10000 232275117 0.553800765342616 0.3148815266157392 1 110860 536463240 0.11537612747406058 0.31317816687520916 110860.0 1 4 3663295 0.11220590437935346 0.09930392233529402 2347500 0.5026766595289079 0.28772994184444745
GRIDGEN_609 3446 79049 1 19998 437841634 0.27697088043002077 0.19907397976566651 1 233077 701028321 0.038048694805409886 0.18583841361190712 233077.0 1765 2 1012918 0.014702747488101495 0.020432026251254284 1954095 0.00243364388204044 0.01704390440958147
GRIDGEN_611 1925 112175 1 19998 577282371 0.2573390260800094 0.16023191561170208 1 9537 65447037 0.061176148101961474 0.09458451646968562 9537.0 329 2 240380 0.006247506247506247 0.0231210399019092 996431 0.05430381987475413 0.0366308836859126
GRIDGEN_608 3493 170036 1 19998 902755443 0.2654866403505014 0.17767036516064977 1 11968 124833020 0.06134328324998933 0.13754295153545967 11968.0 2597 1 471234 0.006748011570916541 0.017570427010633802 1769960 0.04235138682152024 0.02938509209239441
GOTO_600 4520 140127 0 9999 542352656 0.3870823586387127 0.3275087157077018 1 166828 774989379 0.03315163736164379 0.1762002903122503 166828.0 1 3 7426 0.00032865678247399866 0.014878461354985792 2116572 0.46884060426879637 0.3051560595238335
GRIDGEN_610 1548 167293 1 19998 843670342 0.25217872758326626 0.1495229617243621 1 113293 138120728 0.007287490680978489 0.05342288762970164 113293.0 253 2 112699 0.00364286590262129 0.025452753555424024 893280 0.0050967604230071515 0.025429828439385863
GRIDGRAPH_645 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_579 4586 35635 1 10000 201225462 0.5646848940648239 0.31810940445675256 1 328501 1522062614 0.13002266388455866 0.33435087499356647 328501.0 1 4 4133078 0.12474877917226687 0.10661735682228572 2298473 0.5013027262813522 0.29372646041451267
GOTO_602 4543 158233 0 9999 546879588 0.34565121145914113 0.33132644726224325 1 164068 775204866 0.029860394697787954 0.1667084587088244 164068.0 1 3 5959 0.0002623954205195949 0.014836045970808998 2096461 0.46203424913244373 0.311563767533353
GRIDGEN_612 1262 157195 1 19998 799207892 0.25423449243998797 0.15330905058977268 1 57658 123473321 0.013623064957981676 0.07019081132327706 57658.0 465 2 87204 0.0034580777665395405 0.028151528888035238 668043 0.00918818555716253 0.028366778549948384
GRIDGEN_613 1583 51708 1 20000 276054835 0.266936291289549 0.180383620207597 1 99795 139681905 0.027069088172875535 0.14650235532982311 99795.0 247 2 333686 0.010546333754740834 0.026084418271667242 886476 0.005615025340506825 0.02517312025524639
GRIDGEN_614 859 52997 1 19988 278552878 0.26295838449916 0.1700474691375562 1 1000 26774111 0.5052005019152027 0.28987882376151475 808.0 13 2 109333 0.006375212073631125 0.03421848126263537 416769 0.48574475524475524 0.284746967995299
GRIDGEN_615 829 63177 1 19996 321135124 0.2542059324380507 0.1532884104425946 1 31066 41509851 0.021149827873971492 0.07066923461151843 31066.0 124 2 91803 0.005544768373964648 0.034735231875375756 431812 0.01678722968179637 0.0354180054312162
NETGEN_582 2834 29003 1 10000 159195016 0.548891549150088 0.31214901880511436 1 185667 539344521 0.10015868835072914 0.29612677243098073 185667.0 1 3 1924425 0.12948698815321144 0.11425537694117377 1411040 0.49807271443699264 0.2872433245607352
GRIDGRAPH_646 2234 4395 10 10000 21972530 0.4999437997724687 0.2894602348794398 1 1000 2228054 0.5069519908987485 0.29172510431776416 751.0 1 94 6096708 0.29809769163937483 0.19316065567125407 1133066 0.5074187192118227 0.28964031734849693
NETGEN_581 4282 59836 1 10000 319284563 0.5335994434788423 0.306574441387456 1 44019 216243672 0.0820995320374247 0.2549145637392314 44019.0 1 3 2063979 0.08612458699210074 0.07599030941806939 2118346 0.4948250408782995 0.2870360776461762
GRIDGRAPH_648 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_649 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGRAPH_647 4292 8483 1 10000 41808500 0.4928504066957445 0.2871499373943396 1 1000 4264276 0.502684899210185 0.2899977778465043 501.0 1 131 11389961 0.3146122824005977 0.2020731964643666 2164616 0.5044549056164065 0.2911931201762759
NETGEN_583 1535 68368 1 10000 348365034 0.5095439884156331 0.29534028260977435 1 39752 94537075 0.034784863365009085 0.14645517529968177 39752.0 1 2 225396 0.08425086420343768 0.0792246751575813 768589 0.5010358539765319 0.2890951028742746
GOTO_603 2118 94348 0 9999 340390776 0.3608182669286558 0.3309441969707377 1 257561 562030451 0.023128477523967524 0.1478596706032129 257561.0 1 3 5720 0.0005403873405762873 0.021727685080386975 946907 0.44773493380012036 0.31047407802071036
GOTO_608 327 8304 0 9998 28786458 0.34672707662919866 0.3283724566823499 1 96100 32843593 0.04115664203553219 0.1929154827561642 96100.0 1 2 6199 0.0038030674846625764 0.055312693850688426 140422 0.4329068656164257 0.30009616306743503
GOTO_609 479 9098 0 9999 26259099 0.28865382691269786 0.32228858735872407 1 29260 16223592 0.06094341150744525 0.22087163760438167 29260.0 1 3 7320 0.0030627615062761506 0.0458123322353567 218352 0.45863789887583806 0.31098676626734423
GRIDGRAPH_650 4601 9000 1 10000 44764226 0.49738028888888886 0.28718055531576664 1 1000 4495093 0.4994547777777778 0.2909065026572695 600.0 1 220 12483605 0.2822493160595989 0.17885196516186944 2294085 0.4987141304347826 0.29089104305695906
GRIDGRAPH_651 4292 8579 1 10000 42945211 0.5005852780044294 0.2882276792235478 1 1000 4314538 0.5029185219722578 0.2897801728107772 1416.0 1 67 11559989 0.3124212172801637 0.19899349770930058 2182095 0.5085283150780704 0.29017552660571455
GRIDGRAPH_652 3846 7688 1 9999 38228383 0.4972971672817646 0.28872780183076546 1 1000 3862589 0.502417924037461 0.2891421036700346 1407.0 1 63 10241491 0.2985749059545798 0.19400907601974446 1932568 0.5026184655396618 0.28791651878915114
GOTO_604 4970 160687 0 9999 600086130 0.37348767766805124 0.32894283360355225 1 160546 825205995 0.03198763576523762 0.1728199418200385 160546.0 1 3 6420 0.00025840209297645403 0.014184546051672367 2330018 0.46938022748044883 0.3072118621694334
NETGEN_584 2706 65535 1 10000 340932637 0.5202298573281452 0.2991132941678943 1 112860 336799972 0.04553640038591832 0.19809688435014086 112860.0 1 3 738363 0.13486279251568972 0.11881325588137816 1340966 0.495736044362292 0.2857354279112944
GRIDGEN_617 3745 156595 1 19996 817461618 0.26106361730215066 0.1696591300785056 1 78021 258541157 0.021161199640489247 0.12024834804881836 78021.0 376 2 580425 0.007752952834156574 0.017291670803011007 1937093 0.006631367847819187 0.016655449947741027
GRIDGEN_616 3781 191624 1 19998 995965133 0.2599008317000865 0.1670645453741142 1 313067 889810754 0.014832366807694928 0.11418619030731672 313067.0 1820 2 510795 0.006757223341381757 0.01693198211062438 2199834 0.0018589205079636842 0.016263552279983523
GOTO_605 3286 96967 0 9999 390099620 0.402341656298933 0.3240001428682807 1 155468 523630212 0.03473439390204265 0.1805884984865144 155468.0 1 3 6720 0.0004091324200913242 0.017443587928682898 1426513 0.43468521794244774 0.31970621326439513
NETGEN_585 3791 155788 1 10000 797722851 0.5120566738131307 0.2958742279370707 1 91863 424352650 0.02965188400231044 0.1532766973240012 91863.0 1 2 600223 0.10722422795976297 0.09472833059104156 1890485 0.49880870712401054 0.28936835419526113
GOTO_610 1429 20106 0 9999 63633827 0.31652338117528056 0.32791383062061896 1 25447 40528830 0.07921397346216583 0.25387554483477437 25447.0 1 3 6323 0.0008855742296918768 0.026466114676522136 655828 0.45972302835047935 0.3164569326997336
GRIDGEN_619 2289 173594 1 19994 898126943 0.2587636847870841 0.16427418638425384 1 44525 174702807 0.022602748070926233 0.10568981081293342 44525.0 1245 2 217867 0.004762508297943929 0.02111008730759672 1182461 0.01160718422509551 0.021683360359216794
GRIDGEN_618 4313 180341 1 20000 960212802 0.2662214366117522 0.1784132006698079 1 204222 853855366 0.023183943700415297 0.14233308105699272 204222.0 1943 1 689508 0.007995222634508348 0.016387554362498054 2370748 0.0026921801366838072 0.015255281760319876
GOTO_607 1591 66665 0 9999 247609019 0.3714599600663584 0.3292377025609667 1 237202 387762981 0.024521674057357206 0.15223672458902326 237202.0 1 3 5652 0.0007109433962264151 0.025068864519407204 703137 0.44266719549738415 0.31851264749079194
GOTO_615 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
NETGEN_587 2892 47883 1 10000 253898731 0.530248169496481 0.30316868300359656 1 72305 231625828 0.06690172288152473 0.23660402677343562 72305.0 1 2 1179786 0.13598441935243308 0.11975836678120466 1460790 0.505288827395365 0.287978399487055
NETGEN_589 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_586 2670 140149 1 10000 712998653 0.5087433039122647 0.29351200155147467 1 37289 168370117 0.032217680740878225 0.1350877566674166 37289.0 1 2 346368 0.11304394369212652 0.10496115763218121 1322437 0.49548032971150247 0.2902600003826687
GRIDGEN_620 2891 25992 1 20000 148853559 0.28634495036934443 0.21628560178500555 1 179082 246533553 0.05296444190703459 0.21800861230625657 179082.0 1126 2 2570446 0.04447138408304498 0.03961561398540625 1626214 0.0031421572588444047 0.018616625382104374
NETGEN_590 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_591 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_653 4678 9213 2 10000 46126904 0.500671920112884 0.29126192678990165 1 1000 4600793 0.4993805492239227 0.2864414847255187 1525.0 1 168 12618980 0.28681756080858994 0.1856972927068952 2337786 0.4998473380372033 0.28471849077008093
GOTO_611 2634 48654 0 9999 117540894 0.24160942423012804 0.31704885286235956 1 35077 105446350 0.061786067960940515 0.22417119010564474 35077.0 1 3 5836 0.0004432966198252943 0.019483731897502493 1219424 0.4635946238680762 0.31767268205326304
NETGEN_588 2994 45174 1 10000 240859125 0.5331808673130563 0.30558924451066205 1 68818 227203745 0.07308443453645146 0.246985379981865 68818.0 1 4 1370708 0.10134349774020919 0.08988487472704257 1487163 0.496880387570999 0.28943079222453416
GRIDGRAPH_654 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
NETGEN_592 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_593 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
NETGEN_594 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_606 2463 150149 0 9999 592476471 0.39463181544496284 0.3267783534323986 1 582533 1452078196 0.016601488438539726 0.12662987178051652 582533.0 1 3 6378 0.000518115353371243 0.020150313014031827 1149658 0.46742843574687604 0.3023337785081656
GRIDGEN_622 3585 42961 1 20000 256910594 0.29900443890970885 0.23146480679893675 1 66189 204609532 0.07195577588531814 0.24447180027056656 66189.0 176 1 2329620 0.032500279017857146 0.030517609541208322 1856350 0.007825390912495171 0.017138158240546104
GRIDGEN_621 1299 124417 1 19998 640044154 0.25724304750013327 0.1605114240259432 1 60970 132068621 0.017410198508800597 0.09514835278239378 60970.0 584 1 109048 0.004201036436463369 0.02778148863312932 704396 0.008900737511918893 0.027922484764503697
GRIDGEN_624 2065 34963 1 19998 202523735 0.28965476274767593 0.2179340514564989 1 120200 235594849 0.056059940570404754 0.2213400812543019 120200.0 910 2 878594 0.021285897969641924 0.02728748887807493 1147914 0.00462695410749526 0.022047598113372358
GRIDGRAPH_655 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
NETGEN_597 252 8287 1 10000 42988977 0.5187519850368046 0.2969537055329313 1 8663 6164688 0.08587078799705493 0.16514696814297694 8663.0 1 2 59572 0.21247864406296035 0.1651381634188798 129361 0.5184934307037444 0.2942605407809476
GRIDGEN_625 2143 133242 1 19996 676502809 0.25391323179902936 0.1548204430819133 1 169584 195968348 0.00867281163028319 0.07530117885663125 169584.0 30 2 237843 0.005553001356573836 0.021885562564185966 1231381 0.0033899095223207374 0.021604676644720138
GRIDGRAPH_656 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGEN_623 4647 120544 1 19998 647683769 0.2686772231941803 0.18455324022608233 1 437871 1387421194 0.02628551817820709 0.1564608753784664 437871.0 1947 1 1244876 0.013398627852453777 0.017877758594880368 2747619 0.0013506136120719438 0.01466756325310876
NETGEN_595 3525 16147 1 10000 98140743 0.6077955223880597 0.3286876459179316 1 171645 611336102 0.22057538260384282 0.41190059833335096 171645.0 1 6 5892207 0.17884505484085472 0.14106420549327103 1745341 0.49527270147559593 0.2896407041412277
GOTO_614 2210 63941 0 9999 181412751 0.28374735160446185 0.32666926059919127 1 62948 154943894 0.03849577843602022 0.18194399003575526 62948.0 1 3 653 0.09853629093103967 0.16991217637948328 971087 0.4400448433947755 0.3092746944377547
NETGEN_599 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GOTO_617 3856 35329 0 9999 78797345 0.22306101367871226 0.3073718419442348 1 17819 79256261 0.12589802219760549 0.30572386891201997 17819.0 1 3 9245 0.0004796368352788586 0.016158746142907035 1819906 0.47256231588267905 0.30074795675995486
GOTO_612 3654 99423 0 9999 285874937 0.28756276450392293 0.3277167843858265 1 79020 312291302 0.03974989625853654 0.18741674910516098 79020.0 1 3 5937 0.000325047905830824 0.016542493524590505 1660969 0.4551414266716758 0.30736997220027457
GRIDGEN_629 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
NETGEN_600 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 10118 of input - unbalanced problem
GRIDGEN_627 1381 173922 1 19998 880779666 0.25323643724637407 0.1504320903298793 1 72533 130245751 0.010324603990089855 0.05826707926669734 72533.0 555 1 91013 0.0032979022539935156 0.026917585261853918 760122 0.007593964726100683 0.027007349755417995
NETGEN_596 2942 193645 1 10000 982542330 0.5073935965297323 0.29342346462317453 1 1774 100561727 0.2927337659194176 0.18420932911690785 1774.0 1 2 290904 0.11775392237819984 0.10685515112585424 1466782 0.4987358041482489 0.288567391874271
GRIDGEN_630 1277 119348 1 20000 608484619 0.2549203250159198 0.1552847408908713 1 114867 146786213 0.010707173541930601 0.07934158228498958 114867.0 330 2 108980 0.004270376175548589 0.02801727600738812 746517 0.005093235401345861 0.027970892809909803
GOTO_613 4232 170536 0 9999 526552483 0.3087941217774261 0.3304825304381304 1 173215 770623305 0.026087986937947005 0.15520007607360922 173215.0 1 3 5922 0.00027993382179153863 0.015371516464140532 1955917 0.4627451843240073 0.3038028932082895
GRIDGEN_628 4831 96438 1 20000 534342340 0.27703931023040707 0.19889342329570345 1 183664 681093922 0.038453402256500964 0.185356397009438 183664.0 2498 1 1681432 0.017406128364389234 0.01998663662556985 2580389 0.0029088010115510235 0.014434129832901285
GRIDGEN_631 4991 34921 1 19998 227242330 0.3253988380997832 0.26506738177587486 1 282943 1019563628 0.103187884372053 0.3015903811384732 282943.0 1842 2 6401813 0.06415283812950433 0.049591482007018045 2793341 0.0019784471626833043 0.014165994202801537
GRIDGEN_626 3473 189511 1 19998 958625824 0.25294618680963554 0.1510887951611022 1 329516 324803684 0.005201277393694036 0.060534685274627034 329516.0 542 2 424428 0.006112765654445629 0.017491142930257608 2074951 0.0018136422387522928 0.016965467362760195
GOTO_620 1268 9101 0 9998 26071509 0.28652592401789884 0.3192468371225569 1 12633 18164917 0.15799298605350878 0.33811970783144235 12633.0 1 4 8464 0.001336069455406472 0.028221529529536382 585741 0.46276821414942965 0.31266900225102323
NETGEN_602 Features not determined due to ERROR: Parsing not possible Encountered unknown cs2 problem! Aborting: line 65253 of input - unbalanced problem
GOTO_622 194 3052 0 9989 9123702 0.299270941154536 0.3238581100859819 1 20693 4587094 0.07263227591224872 0.23799179423945915 20693.0 1 3 5176 0.0053637305699481864 0.0717819447803244 75979 0.39845503555620815 0.3297735829598565
GRIDGEN_633 4969 64527 1 20000 357057144 0.27667266725556744 0.19965408037711127 1 24700 89384565 0.05608207881344463 0.18410666790713126 24700.0 1078 2 2775790 0.027936694847020938 0.026389132164640353 2517901 0.020519185133029527 0.01801588792302144
GOTO_623 656 6933 0 9990 13470662 0.19449222769574712 0.29277258003566864 1 13243 10778646 0.11739690012992503 0.28449767326318504 13243.0 1 3 5425 0.0016564885496183205 0.039038657488563965 279142 0.42745335242368326 0.31085828090902706
GRIDGRAPH_657 4102 8168 1 9999 40957569 0.5014895343599002 0.2877535587205606 1 1000 4093236 0.5011307541625857 0.2876591682115144 1417.0 1 83 11113819 0.3061485064260279 0.19467973217536227 2063375 0.5031394781760546 0.2877772353584613
GOTO_618 3040 64500 0 9999 236310090 0.36640887344548406 0.3279912600466436 1 75826 240588925 0.04919237270478699 0.21108683555081648 75826.0 1 3 6612 0.0004351431391905232 0.018135575914723933 1335424 0.4398686280884372 0.320167638858833
GRIDGEN_632 1849 157348 1 19982 799778290 0.2543720730053698 0.15482768874441508 1 160774 225190944 0.008901718929669716 0.07582006604913548 160774.0 570 2 165572 0.004483797322352022 0.023385546544357337 1069226 0.003598750406380993 0.023253878267799857
GOTO_616 3697 122677 0 9999 440829853 0.35937782990620853 0.3303398343043409 1 156747 602228771 0.031318367443541814 0.1707138981813017 156747.0 1 2 1123 0.04340599876314162 0.08872848516242889 1721208 0.4661609661609662 0.3058078154378521
GRIDGEN_637 297 38167 2 19998 193470974 0.25347855874486236 0.15295872577865338 1 6699 20298449 0.07938982637381597 0.07802559983715128 6699.0 114 1 39708 0.006708103242756708 0.057892669684630256 153021 0.07717015044601251 0.06858429211638752
NETGEN_598 3963 164368 1 10000 839692354 0.5108612102112333 0.2954995442228548 1 49029 274786233 0.0340976669332533 0.15193384460438353 49029.0 1 2 620208 0.13198914136233508 0.11566528871601515 2008397 0.5074223643128236 0.28819165713731587
GRIDGRAPH_658 Features not determined due to ERROR: Skipping instance, runtimes are 0 across the board
GRIDGEN_635 3777 161537 1 20000 862679098 0.26702213672409414 0.18142826274974191 1 138657 590211175 0.026350788518926253 0.14881894965769057 138657.0 1657 1 607784 0.008047987288135593 0.017277381276917348 2012803 0.0038443904162729077 0.016345436885058233
GRIDGEN_634 3745 182219 1 19998 945702652 0.25952212220547044 0.16553339257314445 1 358291 893681366 0.013688414402073861 0.11011156440135045 358291.0 112 2 499851 0.0066760281797410516 0.017015504232586676 2228026 0.0016609192375189848 0.016338034914597427
GRIDGEN_636 3732 159658 1 19998 835106960 0.26155610086807574 0.1694844874971484 1 204757 561355169 0.01717150194947048 0.1203412710386026 204757.0 1565 2 588749 0.007890751551703013 0.017368407296568987 2069419 0.002708846683090037 0.01638969754223684
NETGEN_601 2591 50698 1 10000 266361488 0.5253885518166397 0.3017319046191318 1 7091 42451465 0.11808490102064616 0.2084635848285689 7091.0 1 3 875735 0.12062847721071053 0.10826126313366372 1255126 0.4846046332046332 0.2926480717143841
GOTO_619 4849 94078 0 9999 217548060 0.23126535107219348 0.31435948203618297 1 45469 247495466 0.05785804677134844 0.2195375983309589 45469.0 1 3 6021 0.0002483910891089109 0.014360344641981552 2241407 0.46279922661935863 0.3037561498744973
GRIDGRAPH_659 3623 7222 2 9997 36298079 0.5027550774232548 0.2906804987681569 1 1000 3621921 0.5015121849903074 0.29103119796194893 1126.0 1 72 9764670 0.2943158500092834 0.19094930708332566 1824142 0.5036283821093319 0.2924478110677547
NETGEN_607 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
GRIDGRAPH_660 Features not determined due to ERROR: Parsing not possible There is no feasible solution! Jumping to next file.
